,caption,date,likes,comments,shortcode
767,"🎉 Vota por la Próxima Tarjeta Hey 🎉

Ahora puedes votar por los diseños finalistas de la nueva Tarjeta Hey. 

Para participar:

👉🏼 Da clic a: https://shop.hey.inc/tarjetas/
💬 Ingresa tu correo electrónico
⚡️ Vota por tu tarjeta favorita
✉️ Confirma tu voto por correo electrónico

¡Listo!

Si el diseño que votaste es de los primeros 5 en alcanzar los 5,000 votos, ¡se convertirá en la Próxima Tarjeta Hey!

Recuerda que solo tienes una oportunidad para votar. ¿Qué esperas?

Consulta términos y condiciones aquí 👉🏻 https://heyban.co/ConcursoTarjetas",2022-11-08 22:30:56,493,40,Ckt38-Yjsw0
768,"El #TipHey de hoy es sobre Tailandia, que además de ser un país muy rico culturalmente, es uno de los destinos más económicos a nivel mundial. 🇨🇷 

¿Te gustaría visitarlo?👀",2022-11-08 19:39:38,3689,86,CktkaMWOQgt
769,"¿Y si vamos al cine con Visa y Hey y pedimos refill de palomitas? 🍿🤩

Etiqueta en comentarios a la persona que vas a invitar al cine para aprovechar esta nueva promo. 🙋🏻‍♀️🙋🏻",2022-11-08 00:38:15,2255,212,CkrhyaXucyZ
770,¡Hey! Les regalamos un reel de nuestra patineta hermosa😎🤙 #HeyBanco  #skateboard #merch,2022-11-07 23:03:05,208,4,CkrWlT7D4sx
771,"¡Compra tus boletos para el Tecate Pa’l Norte 2023! 🦁 

Solo la Tarjeta de Crédito Hey te da la oportunidad de pagar a 3, 5 y 7 Meses Sin Intereses 😉",2022-11-07 20:15:50,984,36,CkrDwgfOoyv
772,"¡Hey! Mantente alerta de correos y URLs fraudulentos. 

Recuerda que si recibes un correo en donde te piden cambiar los datos de tu cuenta dando clic a un enlace puede ser un fraude. ¡Aprende a proteger tus finanzas!",2022-11-05 20:41:36,228,1,Ckl9Henu0D-
773,Llamando a todos los Embajadores Hey! 👀Regístrense aquí: https://heyban.co/EmbajadoresHey,2022-11-05 20:27:17,1322,57,Ckl7NsAjH9y
774,"Ella es Mayra Muñoz, Gerente de Estrategia Comercial en Hey Banco y #DigitalBanker. Mayra ha crecido junto con Hey y esto lo podemos ver en cada campaña o estrategia que realiza. Conoce más sobre Mayra en este episodio de Colaboradores Hey. 😎",2022-11-04 20:00:16,638,25,CkjTfozDb87
775,LOS MÁS EMOCIONADOS CON EL LINEUP DE @tecatepalnorte 🦁🔥⭐️🎸 #tecatepalnorte #lineupreveal #ahorroscheck,2022-11-03 20:35:15,2027,69,CkgyxoZDl-t
776,"¡El Line Up para el Tecate Pa’l Norte 2023 ya está aquí!🤩🦁

En Hey estamos muy orgullosos de ser patrocinadores oficiales de @tecatepalnorte 

Si tienes planes de ir, mantente al pendiente de nuestras redes sociales porque se vienen muchas sorpresas muy pronto. 😉",2022-11-03 19:43:22,5047,104,Ckgs3PCO7d3
777,¿Qué estudiaste y qué haces en Hey? (Parte 2) 👋 Déjale un saludo al equipo en los comentarios #HeyBanco,2022-11-02 23:05:17,114,8,Ckee6ZwDkLU
778,"Sí aún no tienes tu altar de muertos listo, te dejamos este #TipHey para que lo hagas en casa. 🕯",2022-11-02 17:54:45,222,0,Ckd7ou8OoRd
779,"¡Llegaron las Novedades Hey de Noviembre!

✨ ¡9% de Inversión Hey!
✨ Vota por la próxima colección de Tarjetas Hey
✨ Triplica tu dinero con Hey Ahorra
✨ Cambia tu nómina a Hey y llévate ¡1 año de tu sueldo!
✨ Compra la casa de tus sueños con Crédito Hipotecario Hey 
✨ Encuentra el Boleto Dorado y llévate increíbles artículos
✨ Recicla tarjetas que ya no uses en nuestros Puntos Hey
✨ Gánate uno de nuestros artículos deportivos para la Copa Mundial de la FIFA Catar 2022™

Sigue nuestras redes para conocer todas las sorpresas que tenemos para ti durante este mes.",2022-11-01 23:03:48,773,41,Ckb6NagO6D4
780,"¿Listo para vivir la Copa Mundial de la Fifa 2022 TM?

Por cada compra que hagas con tu Tarjeta de Crédito Hey Visa arriba de $400 pesos del 1 al 30 de Noviembre, obtienes un código para llevarte una maleta deportiva que ofreceremos en nuestro Giveaway. 💼🤩

¡Exclusivo para clientes Hey Pro!

Mientras más compras realices, más oportunidades tendrás ✨

Los ganadores se darán a conocer a mediados de diciembre.",2022-11-01 17:46:40,337,18,CkbV6pnO70_
781,¿Pollo 🍗 o Truco 😈?,2022-10-31 16:56:41,939,9,CkYrZrkOaG-
782,¿Que foto de #PerritoHey les gustó más? (A nosotros todas) 🎃🐾👻✨ #SpookySeason #trickortreat #halloween #dogcostume #perritos,2022-10-30 23:35:27,1027,13,CkW0L75jjcD
783,Trick or treat? Sabemos que a Perrito Hey le encantan los treats…. Y los disfraces✨🎃👻 #SpookySeason #TrickOrTreat #dogcostume #spookypuppys #Halloween,2022-10-29 22:39:22,331,3,CkUI--LjroP
784,"Hey, ¿ya sabes qué es una inversión? 💸

En esta semana nacional de la educación financiera, te explicamos los principales términos y acciones para alcanzar tu #LibertadFinanciera 😉

Conoce más acerca de cómo y cuándo invertir en nuestro canal de Youtube. 

#EducacionFinancieraNacional",2022-10-28 17:25:28,159,3,CkRARKwjSjn
785,Boletos en ✨heyban.co/GalaChavosMarco✨ ¡No se lo pierdan! @chavosdemarco #MuseoMarco #artecontemporaneo #mty #quehacermonterrey #20s,2022-10-27 15:07:25,566,13,CkOLjQ2DBOw
786,"Hey, ¿sabes cuándo empezar a cuidar de tus finanzas? 💸

En esta semana nacional de la educación financiera, te explicamos los principales términos y acciones para alcanzar tu #LibertadFinanciera 😉

Conoce más acerca de los básicos de la salúd financiera en nuestro canal de Youtube. 
 
#EducacionFinancieraNacional",2022-10-26 20:30:49,142,3,CkML5j5Dy0r
787,"¡Felicidades a Emmanuel! 🙌🏼 Eres el acreedor del Giveaway Un Año de tu Sueldo por cambiar tu nómina a Hey.

🌟 Recuerda que tú también puedes ganar si participas y cambias tu nómina a Hey Banco este mes. ¡No te quedes fuera!",2022-10-26 19:43:07,762,37,CkMGeVFuHuF
788,"¿Todos listos para mañana? @tecatepalnorte 🦁🤑
Abre tu Cuenta Hey en banco.hey.inc
#Hey #tecatepalnorte #palnorte2023 #preventa #boletos #festival",2022-10-26 17:21:40,1910,166,CkL2GPZD5MI
789,"¿Ya tienen listos sus disfraces? Si aún no sabes que ponerte para la fiesta de Halloween, te compartimos un #TipHey para encontrar tu disfraz ideal y ahorrar al mismo tiempo. 🎃",2022-10-25 22:49:31,247,0,CkJ3AskOUZX
790,"#GiveawayExpress de Danny Ocean para nuestros vecin@s de Saltillo ✨🎟

Llévate boletos VIP para ver a Danny Ocean este viernes 28 de octubre en el @ParqueMaravill.

Tendremos 3 ganadores que se llevarán: 2 boletos VIP cada uno.

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta en esta foto tu canción favorita de Danny Ocean
3. Etiqueta a un amig@ en tu comentario y asegúrate de que tu amigo también nos siga 🕺

Participa las veces que quieras etiquetando a 1 amig@ diferente por comentario.

Los ganadores serán anunciados el jueves 27 de octubre.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados con ella.",2022-10-25 21:59:42,345,825,CkJxTzRuxAB
791,"¡Compra tus boletos para el Tecate Pa’l Norte 2023! 🦁

Solo la Tarjeta de Crédito Hey te da la oportunidad de pagar a 3,5 y 7 Meses Sin Intereses 🤑🤑🤑

Abre tu cuenta y pide tu TDC en banco.hey.inc",2022-10-25 19:47:10,1455,91,CkJiJJoOgAI
792,"#GiveawayExpress de Danny Ocean para nuestros vecin@s de Torreón ✨🎟

Llévate boletos VIP para ver a Danny Ocean este jueves 27 de octubre en el @ColiseoCentenrio.

Tendremos 3 ganadores que se llevarán: 2 boletos VIP cada uno.

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta en esta foto tu canción favorita de Danny Ocean
3. Etiqueta a un amig@ en tu comentario y asegúrate de que tu amigo también nos siga 🕺

Participa las veces que quieras etiquetando a 1 amig@ diferente por comentario.

Los ganadores serán anunciados el miércoles 26 de octubre.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados con ella.",2022-10-24 19:49:45,392,1123,CkG9pNFO1AK
793,"¡Exclusivamente para ti!

Abre tu cuenta Hey en banco.hey.inc y accede a la venta tempranera del @tecatepalnorte 🦁 con Hey.

Además, con tu Tarjeta de Crédito Hey compra tus abonos a Meses Sin Intereses con TDC Hey.

Comenta 🫡 si ya estás listo.",2022-10-24 17:56:25,3046,298,CkGwrHjOI07
794,"¿Y si te dijéramos que puedes cerrar el año estrenando casa? 🏠

Aprovecha las nuevas promociones exclusivas si pides tu Crédito Hipotecario Hey este año. 

Solicítalo desde tu app o marca al 81 1877 7200 ext. 5253, 3292, 5389, 5385, 5446 o 4252 para hablar con nuestros asesores de Crédito Hipotecario Hey 🏠",2022-10-21 20:59:36,760,55,Cj_XQIOODdF
795,"¡Conoce las Promos Hey! ✨

¿Cuál vas a aprovechar primero?

Consulta términos y condiciones aquí: https://heyban.co/TyC-PromosOctubre",2022-10-21 20:17:20,521,6,Cj_Sahku-n8
796,¿Quién más necesita tener todas?🥲,2022-10-21 16:09:57,658,46,Cj-2FMvjdqR
797,"Comenta 📸 si ya te tomaste tu foto con el Auto Hey.

Si no, aquí te dejamos la dinámica para llevártelo 😎
1. Tómate una foto con el Auto Hey
2. Súbela a tus redes y etiquétanos @heybanco 
3. Registra tu participación en: http://heyban.co/AutoHey

¡Entre más fotos compartas, más oportunidades tendrás de llevarte uno de los 3 Autos Hey exclusivos! 🔥

Y si eres de CDMX o Guadalajara, espera noticias pronto.

Importante:
- Por cada post y registro que hagas en el link, tu participación es automática.
- Al finalizar la dinámica, la persona tendrá que tener una Cuenta Hey para ser acreedor al auto.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2022-10-20 19:51:41,1538,43,Cj8p-QVjT8j
798,"¡GIVEAWAY de Embajadores Hey!

Sé parte de nuestro Giveaway invitando a tus amigos a abrir su Cuenta Hey Visa, y por cada referido, recibe un código con el que podrás llevarte una playera deportiva. 

¿Qué esperas? ¡Prepárate para Catar 2022™ e invita a tus amigos a Hey Banco!",2022-10-20 15:53:38,212,11,Cj8PcU_ubln
799,"Ya tenemos a los acreedores del primer Giveaway de merch de Catar 2022™️⚽️🏆 

¡Ellos ya se están preparando para la Copa Mundial de la FIFA Catar 2022™️! Gracias a todos por ser parte de nuestro Giveaway y permanezcan atentos para más sorpresas pronto.",2022-10-19 23:44:08,385,20,Cj6gfg2u7N4
800,"¡Muchas felicidades al acreedor que vivirá los partidos de la Copa Mundial de la FIFA Catar 2022™ con Hey! ⚽

Y gracias a todos por ser parte de este Giveaway. 👏🏼 Listos que vienen más sorpresas. ✨",2022-10-19 16:46:29,497,38,Cj5wsgJuNfS
801,"¿Sabías que el plástico que acumulemos de tus tarjetas será reciclado para ayudar al medio ambiente? Te invitamos a visitar tu Punto Hey y reciclar las tarjetas que ya no uses, y así cuidar el medio ambiente. ♻️",2022-10-18 21:09:07,1032,38,Cj3p9O7uGfV
802,"Conoce que hace único a Hey Banco ✨

Abre tu Cuenta Hey en minutos y disfruta de todos los beneficios que puedes obtener al llevar tu banco desde tu celular 🤳. 

¡Sin filas ni tramites complicados!

Abre tu cuenta aquí 👉🏻 http://banco.hey.inc/",2022-10-18 20:58:11,409,15,Cj3onwkD4Yc
803,POV: te llegó el BeReal en la oficina🤚📸🤳🏻 #BeReal #Bffr #HeyBanco #godinezlife #lifeattheoffice #berealapp,2022-10-17 22:01:56,397,12,Cj1LIe3DfLm
804,"Regístrate al programa Cashback Visa en: https://cashback.visa.com.mx y recibe 7% de cashback en tus compras en línea de Apple, Microsoft y Xbox en productos seleccionados. ✨¡Aprovecha y gana más pagando con Hey Banco! ✨",2022-10-17 17:10:49,1636,34,Cj0p49DO7pM
805,"¡Alcanzar la libertad financiera es muy fácil! 🙋‍♀️🙋‍♂️

Si quieres casa, auto o impulsar tu negocio, te presentamos 3 opciones de crédito que puedes contratar fácilmente desde tu App Hey hoy. 🤳",2022-10-17 16:14:44,430,8,Cj0jeLbuSH7
806,"Al transferir el saldo pendiente de otros bancos a tu Tarjeta Hey desde tu Banca Web, no solo liquidas tus deudas con una tasa desde 0%* y desde 3 a 24 meses. ¡También  participas en un Giveaway para llevarte hasta $125,000 MXN** en reembolsos! 🤑

¿Qué esperas? Tienes hasta el 30 de octubre para hacerlo. 

*Aplica solo para transferencia de 3 meses.

**Menos el porcentaje correspondiente al Impuesto Sobre la Renta (ISR) del 20%.",2022-10-14 22:09:42,636,59,CjtdtbWOB-B
807,"¡Hey! Mantente alerta a los correos que recibes. Algunos podrían vulnerar tu ciberseguridad. 🤳

Recuerda que si recibes un correo electrónico de tu banco y te piden que actualices, compartas información o hagas clic a un URL, primero corrobora con tu banco y cuida tu información. ¡Aprende a proteger tus finanzas!",2022-10-14 19:56:18,183,1,CjtOcWxOs0v
808,"Pastel🍰 (Acompañado de Hey Banco) 

#HeyBanco #TDC #tarjetadecredito #inversion #ahorro #tipfinanciero",2022-10-14 18:43:27,661,45,CjtGEZ4j-BV
809,"¡Prepárate para la Copa Mundial de la FIFA Catar 2022™! Llévate uno de los 20 termos y  balones en  nuestro Giveaway, solo sigue estos pasos:

📲 Síguenos en Instagram @heybanco
💬 Responde en comentarios, ¿cuál es tu selección favorita de Catar 2022™? 
👥 Etiqueta a 1 amig@ en tu comentario
Asegúrate de que tu amig@ también siga nuestra cuenta @heybanco para recibir tu incentivo

¡Etiqueta a todos! Puedes comentar las veces que quieras etiquetando a un amigo diferente por comentario.

Si tu comentario es elegido, tú y tu amig@ podrán llevarse un termo o un balón cada uno.

🗓 Tienes hasta el martes 18 de Octubre para participar, anunciaremos a los ganadores el miércoles 19 de Octubre.",2022-10-13 16:27:40,463,481,CjqRxcTO8zG
810,Comenta lo que te deja sin dinero 🥲💸,2022-10-12 22:46:27,405,46,CjoXpMijpM3
811,"¡Ya llegó el nuevo #TipHey de hoy! 🤘🎸🥁 Si eres fan de la música, este es para ti. Ve preparando tu presupuesto y tu Ahorro Hey. Etiqueta a tu banda 😎",2022-10-11 23:26:21,518,20,Cjl4GPSLhOX
812,Paparazzis en Fashion Drive📸👀 ¿A dónde creen que irá ahora el #AutoHey ? (Cuéntanos en los comentarios),2022-10-11 21:41:39,580,30,CjlsEA9jN44
813,"¡3, 6, 9, 12 y 18 Meses Con Intereses por pagar tu deuda con Hey! Utiliza tu Tarjeta de Crédito Hey, difiere tu deuda a meses y recibe una tasa preferencial. 😉

Contacta a 81-HEY BANCO (81 4392 2626) para diferir tu deuda.",2022-10-10 20:13:09,572,21,Cji9MRgJM1a
814,"#GiveawayExpress de Danny Ocean para nuestros amig@s de Hermosillo ✨🎟

Te damos boletos VIP para ir a ver a Danny Ocean con un amig@ el jueves 13 de octubre en el Auditorio CUM.

Tendremos 2 ganadores que se llevarán: 2 boletos VIP cada uno.

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta en esta foto tu canción favorita de Danny Ocean
3. Etiqueta a un amig@ en tu comentario y asegúrate que tu amigo también nos siga 🕺
Participa las veces que quieras etiquetando a 1 amig@ diferente por comentario.

Los ganadores serán anunciados el miércoles 12 de octubre.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados con ella.",2022-10-10 18:52:50,310,726,Cji0AAHpJhA
815,"Hoy sábado 8 y mañana domingo 9 de octubre, los esperamos en Conexión Crédito Hey👋 @ Fashion Drive #TarjetaDeCredito #CreditoHipotecario #PyME #creditoautomotriz",2022-10-08 22:04:06,634,22,CjeAM1sDdgF
816,¡No dejes pasar esta oportunidad! 🏠✨ Solicita tu seguro y descubre las ventajas de proteger lo más importante y ganar más con Hey Banco.,2022-10-07 19:10:45,139,4,CjbHqr0O7kR
817,"¡Hey! Mantente alerta a los mensajes de texto que recibes. Algunos podrían vulnerar tu ciberseguridad. 🤳

Recuerda que si recibes un SMS de tu banco pidiendo información personal o que entres a un enlace, ¡no caigas! Comunícate con tu banco por canales oficiales. ¡Protege tus finanzas!",2022-10-07 19:01:29,263,8,CjbGmxBOyEO
818,Descubre cómo se siente controlar tus finanzas personales y las de tu negocio a un solo log-in. ¿Qué otras razones necesitas para elevar tu negocio desde la palma de tu mano con Hey? 📱,2022-10-06 21:54:47,149,4,CjY1pQaupfg
819,"Si todavía no eres cliente Hey Pro, realiza tus 6 compras de $100 o más o cambia tu nómina a Hey Banco y sácale el mayor provecho a estos beneficios. 😎

Recibe 9% en tu Inversión Hey, encuentra el Boleto Dorado y obtén más ventajas.",2022-10-06 16:55:16,590,68,CjYTXduO8gR
820,"¡Hey! Solo quedan 2 días para mandar tu diseño y tener la oportunidad de llevarte hasta $100 mil pesos*. 💳✨

Para participar 👇🏼
1. Entra a: shop.hey.inc/tarjetas
2. Llena tu información
3. Sube tu diseño siguiendo las especificaciones y en base a nuestra plantilla de tarjeta.

Si tu diseño pasa a la final, tu tarjeta podrá ser votada desde nuestra página de Hey Shop, y si es de las primeras 5 en alcanzar 5 mil votos, te llevas:
- Hasta $100 mil MXN* en efectivo
- Tu tarjeta en la nueva edición limitada Hey

¿Qué esperas? ¡Demuestra tu talento!
Consulta los lineamientos de diseño aquí: heyban.co/Lineamientos-ConcursoHey

Consulta términos y condiciones aquí: https://heyban.co/TyC-ConcursoHey

*Menos el porcentaje correspondiente al Impuesto Sobre la Renta (ISR).",2022-10-05 22:25:17,595,29,CjWUVuXuA1V
821,"Con #HeyBrokers, podrás incrementar tus ingresos ofreciendo crédito y soluciones de cobro a tu red de contactos de negocios para alcanzar su libertad financiera. 

✨ Descubre todos los beneficios que #HeyBrokers tiene para ti aquí: https://brokers.hey.inc/",2022-10-05 15:05:15,281,12,CjVh-zsu4vx
822,"¿Listo para ver los glaciares y probar el asado? 🏔🇨🇱 El #TipHey de hoy es sobre uno de los países más hermosos de toda Latinoamérica, así que ve preparando tus maletas.",2022-10-04 19:42:03,1508,35,CjTc3VkOVdF
823,Dile Hey al equipo👋 ¿Qué estudiaste y qué haces en Hey? #MarketingDigital #Video #CicloDeVida #HeyBanco #HeyMedia #ContentCreators,2022-10-03 21:48:51,1599,50,CjRGeDojrLU
824,"¡Llegaron las Novedades Hey de Octubre!

✨ ¡9% de Inversión Hey!
✨ Diseña la próxima Tarjeta Hey
✨ Multiplica tu dinero con Hey Ahorra
✨ ¡Sube una foto con el Auto Hey y puede ser tuyo!
✨ Tu tarjeta Hey te lleva a Catar 2022
✨ Regresa Conexión Crédito, vísítanos este 8 y 9 de octubre.
✨ Cambia tu nómina a Hey y llévate ¡1 año de tu sueldo!
✨ Encuentra el Boleto Dorado

Sigue nuestras redes para conocer las demás sorpresas que tenemos para ti este mes.",2022-10-03 20:15:04,700,39,CjQ72OEudqw
